time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2021-10-06,20.5,15.8,8.80,0.10,11.2
2021-10-07,24.9,15.8,19.36,3.30,20.9
2021-10-08,19.2,15.2,10.91,0.50,9.3
2021-10-09,17.8,14.5,6.94,0.90,9.7
2021-10-10,17.1,14.3,3.65,12.80,8.4
2021-10-11,17.2,14.6,6.52,14.70,9.1
2021-10-12,17.6,13.9,10.65,8.10,10.7
2021-10-13,22.3,13.7,20.19,0.00,13.7
2021-10-14,26.6,15.1,23.43,0.00,17.2
2021-10-15,29.0,17.4,25.06,0.90,14.4
2021-10-16,25.9,17.2,13.90,9.40,11.5
2021-10-17,19.1,16.7,7.13,2.50,9.4
2021-10-18,18.7,15.4,4.40,5.30,8.7
2021-10-19,16.3,14.1,3.40,8.40,11.0
2021-10-20,14.2,12.0,6.73,14.70,8.7
2021-10-21,16.8,12.3,10.66,0.10,10.5
2021-10-22,20.7,13.0,21.72,0.00,14.3
2021-10-23,25.3,13.6,23.77,0.00,16.6
2021-10-24,25.9,15.9,19.84,16.00,18.2
2021-10-25,19.5,15.2,12.86,3.70,10.3
2021-10-26,22.7,14.5,16.47,2.30,7.9
2021-10-27,21.8,17.0,10.05,4.60,7.7
2021-10-28,21.7,17.2,11.04,2.20,10.2
2021-10-29,20.4,16.2,11.92,10.90,10.4
2021-10-30,20.0,15.4,11.91,0.60,13.9
2021-10-31,20.0,15.3,9.63,35.80,9.2
2021-11-01,17.8,16.3,4.36,46.20,5.8
2021-11-02,19.7,16.1,18.98,4.60,20.6
2021-11-03,20.3,15.8,19.41,3.40,12.3
2021-11-04,21.3,16.1,14.95,0.30,11.0
2021-11-05,21.7,15.5,23.72,0.00,12.2
2021-11-06,21.5,13.3,28.27,0.00,12.2
2021-11-07,21.1,14.6,25.18,0.00,15.6
2021-11-08,21.1,14.2,18.59,0.00,13.1
2021-11-09,19.3,16.1,7.92,3.10,11.0
2021-11-10,19.4,15.8,7.98,0.30,9.7
2021-11-11,19.0,14.9,8.26,10.70,9.2
2021-11-12,16.8,14.0,5.84,1.40,8.0
2021-11-13,16.8,12.6,17.66,0.60,12.2
2021-11-14,19.7,13.0,22.77,0.00,13.7
2021-11-15,22.2,12.8,29.64,0.00,15.0
2021-11-16,24.0,13.4,30.59,0.00,10.2
2021-11-17,27.0,14.5,28.96,0.00,13.7
2021-11-18,27.6,16.4,18.72,2.10,13.0
2021-11-19,20.9,17.1,6.28,56.70,8.7
2021-11-20,19.0,16.0,8.41,13.40,11.2
2021-11-21,18.9,13.7,19.78,0.00,11.6
2021-11-22,21.4,12.9,24.83,0.00,13.0
2021-11-23,26.1,13.6,31.41,0.00,9.1
2021-11-24,21.8,14.6,25.87,0.00,11.1
2021-11-25,24.0,15.7,22.22,0.00,12.2
2021-11-26,28.7,16.1,18.79,12.20,16.0
2021-11-27,26.2,17.7,24.56,24.10,17.0
2021-11-28,24.2,16.7,24.54,2.40,10.8
2021-11-29,29.8,16.7,29.90,0.00,11.5
2021-11-30,24.8,18.9,15.62,14.00,8.5
2021-12-01,23.1,18.2,19.90,6.90,11.5
2021-12-02,22.9,17.5,23.82,0.20,13.6
2021-12-03,21.0,16.5,17.58,0.60,13.8
2021-12-04,21.7,15.9,19.80,0.00,12.6
2021-12-05,25.1,16.9,25.73,6.20,9.5
2021-12-06,22.5,17.1,18.26,19.70,12.8
2021-12-07,19.9,16.0,14.05,15.00,14.0
2021-12-08,18.7,15.1,13.96,14.40,11.9
2021-12-09,19.9,14.5,21.37,1.70,13.3
2021-12-10,21.9,14.9,21.61,0.40,11.6
2021-12-11,25.9,16.7,24.57,1.00,13.0
2021-12-12,28.8,18.3,23.84,22.40,15.0
2021-12-13,27.7,18.9,23.45,9.20,10.3
2021-12-14,25.9,19.7,13.85,14.00,8.9
2021-12-15,26.6,20.6,18.05,2.50,15.9
2021-12-16,25.7,19.9,12.39,33.20,11.2
2021-12-17,22.9,19.4,11.39,29.20,8.5
2021-12-18,22.3,16.6,15.11,3.70,12.1
2021-12-19,20.9,15.6,20.76,2.20,14.0
2021-12-20,21.9,14.5,23.38,0.00,11.8
2021-12-21,24.6,16.4,26.56,0.00,11.4
2021-12-22,28.6,17.6,28.54,1.40,13.6
2021-12-23,20.5,17.1,13.93,17.70,16.8
2021-12-24,20.0,16.4,19.95,3.20,12.3
2021-12-25,21.1,15.1,20.90,0.00,11.6
2021-12-26,25.2,15.1,28.43,0.00,10.9
2021-12-27,27.0,16.6,27.36,0.70,14.2
2021-12-28,26.3,17.0,25.01,3.70,8.3
2021-12-29,23.8,18.6,21.52,7.70,9.9
2021-12-30,22.9,18.3,13.04,42.10,7.4
2021-12-31,21.1,18.2,5.45,11.10,8.8
2022-01-01,23.5,18.4,11.17,11.70,10.6
2022-01-02,23.8,19.2,8.89,2.40,9.1
2022-01-03,26.9,19.6,15.63,0.60,14.4
2022-01-04,27.1,20.2,17.41,1.20,18.4
2022-01-05,26.7,20.3,14.00,1.80,18.8
2022-01-06,24.0,19.8,12.14,40.80,11.1
2022-01-07,20.5,18.8,5.38,41.80,11.1
2022-01-08,20.4,17.5,7.47,11.50,8.9
2022-01-09,20.3,16.6,8.31,12.40,6.5
2022-01-10,21.2,16.3,9.80,26.60,6.8
2022-01-11,21.8,17.8,9.70,35.40,6.5
2022-01-12,24.8,18.4,17.81,0.80,8.1
2022-01-13,25.2,19.1,21.05,7.10,10.6
2022-01-14,26.1,18.7,24.86,0.20,16.4
2022-01-15,24.8,19.1,14.33,0.50,7.9
2022-01-16,26.4,18.2,25.24,3.80,11.5
2022-01-17,28.5,19.0,28.12,0.00,11.7
2022-01-18,30.1,20.3,26.31,1.00,10.8
2022-01-19,28.6,19.8,27.57,1.30,10.2
2022-01-20,27.2,19.3,26.45,0.40,11.3
2022-01-21,25.9,18.6,24.79,0.70,12.6
2022-01-22,26.3,17.9,26.90,0.00,12.9
2022-01-23,27.6,17.9,31.29,0.00,11.3
2022-01-24,28.4,18.1,29.04,0.00,11.3
2022-01-25,27.7,18.4,27.47,0.00,10.8
2022-01-26,30.0,18.1,28.75,0.70,13.1
2022-01-27,30.9,20.9,26.77,0.00,16.4
2022-01-28,29.5,20.7,23.36,6.20,10.2
2022-01-29,27.1,19.9,16.54,15.00,9.4
2022-01-30,25.5,19.5,12.34,7.50,8.9
2022-01-31,23.9,19.8,8.38,3.20,6.6
2022-02-01,27.0,19.9,16.96,5.40,10.3
2022-02-02,23.4,19.4,9.63,18.90,4.3
2022-02-03,24.0,18.8,15.44,16.30,10.8
2022-02-04,26.2,18.7,21.91,4.80,6.9
2022-02-05,28.4,19.7,25.39,1.90,9.7
2022-02-06,29.0,20.8,25.27,12.90,11.1
2022-02-07,25.6,19.6,16.64,35.20,8.2
2022-02-08,21.4,17.6,6.78,31.80,10.3
2022-02-09,18.9,16.3,5.05,15.40,4.6
2022-02-10,21.0,16.3,11.34,2.30,8.4
2022-02-11,22.1,16.8,13.77,0.40,8.5
2022-02-12,22.3,18.2,13.20,0.90,10.9
2022-02-13,24.3,17.6,19.03,3.70,10.6
2022-02-14,28.0,18.3,25.21,4.00,9.3
2022-02-15,24.1,18.7,22.72,1.40,13.6
2022-02-16,23.5,18.8,21.32,0.70,12.6
2022-02-17,25.2,18.2,23.55,18.00,10.9
2022-02-18,23.3,18.2,14.78,56.80,8.6
2022-02-19,23.5,17.2,18.37,4.10,10.7
2022-02-20,24.7,18.5,16.33,11.70,8.0
2022-02-21,27.7,18.3,23.27,12.60,10.4
2022-02-22,26.8,19.0,21.65,1.00,7.0
2022-02-23,27.2,19.8,24.71,0.60,10.8
2022-02-24,25.1,18.8,23.79,0.00,10.7
2022-02-25,25.6,17.5,25.10,0.00,12.8
2022-02-26,26.0,17.2,23.61,0.00,12.3
2022-02-27,25.6,19.1,22.37,0.10,12.3
2022-02-28,28.9,18.2,27.17,0.00,12.3
2022-03-01,30.1,17.9,27.56,0.00,15.9
2022-03-02,29.9,19.1,26.88,0.00,11.5
2022-03-03,30.0,18.4,27.31,0.00,9.4
2022-03-04,28.5,19.9,23.56,0.50,8.8
2022-03-05,28.1,19.0,23.28,0.00,8.0
2022-03-06,29.7,18.9,25.66,0.00,13.7
2022-03-07,30.0,18.7,26.33,0.00,11.4
2022-03-08,30.1,18.3,27.30,0.00,10.2
2022-03-09,28.7,18.6,25.82,0.00,10.2
2022-03-10,29.3,18.5,25.26,0.10,11.3
2022-03-11,29.8,19.1,24.70,0.10,12.1
2022-03-12,28.6,20.2,19.67,2.60,8.7
2022-03-13,29.1,20.0,23.05,5.20,6.6
2022-03-14,28.8,20.2,22.90,0.00,8.4
2022-03-15,28.4,20.1,19.73,3.50,10.2
2022-03-16,28.4,20.1,21.14,0.10,9.0
2022-03-17,30.1,19.6,23.65,0.00,15.1
2022-03-18,30.6,19.8,23.50,0.00,8.6
2022-03-19,30.9,18.9,24.04,0.00,14.1
2022-03-20,26.0,18.1,15.43,67.80,19.1
2022-03-21,19.9,17.1,7.21,8.60,13.8
2022-03-22,19.9,15.7,14.18,1.20,11.4
2022-03-23,23.0,16.5,17.49,0.00,11.3
2022-03-24,27.9,16.1,23.79,0.00,14.5
2022-03-25,29.3,17.7,22.97,0.00,13.8
2022-03-26,28.0,19.4,21.55,0.20,9.0
2022-03-27,26.5,19.7,17.52,22.60,9.7
2022-03-28,23.9,19.2,16.34,16.20,9.4
2022-03-29,23.5,18.9,15.50,2.80,5.4
2022-03-30,27.9,17.9,22.17,0.10,11.3
2022-03-31,23.6,19.4,15.79,5.50,14.7
2022-04-01,19.5,18.0,3.30,62.30,12.3
2022-04-02,21.9,18.2,7.79,26.40,7.7
2022-04-03,22.6,18.5,11.85,8.50,10.2
2022-04-04,27.0,17.3,19.83,0.00,10.8
2022-04-05,23.8,18.8,17.74,0.80,12.6
2022-04-06,22.3,18.5,13.62,2.60,9.0
2022-04-07,21.2,17.0,13.09,0.40,8.3
2022-04-08,24.1,17.0,15.12,1.00,10.5
2022-04-09,25.6,18.7,17.17,3.20,8.0
2022-04-10,22.5,17.7,12.91,1.90,9.2
2022-04-11,23.5,16.9,19.17,0.00,11.7
2022-04-12,26.5,17.0,19.99,0.00,10.9
2022-04-13,27.2,18.9,19.15,0.40,8.2
2022-04-14,21.5,17.6,9.63,19.30,15.7
2022-04-15,19.2,15.1,15.75,3.10,16.8
2022-04-16,19.1,14.5,15.71,0.10,12.1
2022-04-17,18.5,13.2,13.51,0.80,10.0
2022-04-18,19.2,12.0,14.10,0.50,7.2
2022-04-19,21.4,12.5,19.78,0.00,8.9
2022-04-20,21.6,13.4,17.02,0.00,9.7
2022-04-21,21.5,14.7,15.59,0.00,9.6
2022-04-22,25.2,15.3,18.39,0.00,6.4
2022-04-23,29.5,15.4,20.41,0.00,15.3
2022-04-24,22.1,17.0,16.26,1.00,11.3
2022-04-25,22.6,16.7,13.76,0.00,11.0
2022-04-26,25.2,15.8,19.48,0.00,7.8
2022-04-27,26.7,16.3,18.71,0.00,12.3
2022-04-28,27.5,15.8,19.73,0.00,12.6
2022-04-29,26.7,17.5,18.50,2.60,15.8
2022-04-30,19.5,17.6,5.78,20.50,10.2
2022-05-01,26.0,16.1,17.81,0.00,14.4
2022-05-02,25.8,17.9,16.09,0.00,7.2
2022-05-03,27.1,18.0,17.10,0.00,13.1
2022-05-04,27.9,16.9,16.45,2.20,9.7
2022-05-05,22.8,17.3,17.86,1.50,12.9
2022-05-06,20.2,15.2,15.22,0.10,11.8
2022-05-07,19.2,13.6,12.15,1.00,9.7
2022-05-08,19.1,14.8,12.70,0.70,7.1
2022-05-09,19.1,13.3,11.82,0.30,7.9
2022-05-10,19.9,11.0,15.60,0.00,9.3
2022-05-11,24.4,13.1,15.33,0.40,9.6
2022-05-12,19.1,15.9,10.38,2.10,10.2
2022-05-13,19.7,14.6,11.94,0.60,8.7
2022-05-14,20.5,14.4,12.11,0.20,11.3
2022-05-15,20.6,13.6,10.32,2.30,13.6
2022-05-16,21.5,15.4,12.98,2.30,10.2
2022-05-17,18.6,14.6,13.40,2.70,12.6
2022-05-18,17.5,11.0,18.00,0.50,13.8
2022-05-19,16.5,10.6,13.26,0.40,23.8
2022-05-20,16.0,11.8,11.49,0.90,14.0
2022-05-21,18.5,9.2,16.74,0.00,8.7
2022-05-22,19.6,9.7,16.61,0.00,7.9
2022-05-23,20.8,9.7,16.38,0.00,8.4
2022-05-24,20.9,10.1,16.15,0.00,9.0
2022-05-25,20.8,11.7,13.32,0.00,10.8
2022-05-26,22.5,11.4,15.88,0.00,10.1
2022-05-27,22.2,11.7,15.47,0.00,10.1
2022-05-28,23.5,11.6,14.47,0.00,10.2
2022-05-29,25.5,11.1,16.56,0.00,15.7
2022-05-30,24.1,12.9,15.75,0.00,14.7
2022-05-31,20.8,16.0,9.55,0.60,12.1
2022-06-01,22.8,16.4,10.55,0.00,6.0
2022-06-02,23.1,15.6,13.60,0.40,14.6
2022-06-03,17.7,14.5,4.23,1.80,10.6
2022-06-04,16.8,13.2,7.10,3.00,9.4
2022-06-05,17.3,11.1,12.89,0.00,9.0
2022-06-06,21.7,9.0,15.52,0.00,12.2
2022-06-07,22.6,11.1,13.36,0.00,9.0
2022-06-08,21.1,14.6,11.50,0.20,10.2
2022-06-09,19.5,14.9,7.63,1.20,6.8
2022-06-10,19.6,15.4,5.51,8.60,11.4
2022-06-11,16.2,14.4,3.01,2.10,8.8
2022-06-12,16.1,13.1,4.98,1.00,10.1
2022-06-13,16.9,10.4,11.85,0.00,12.0
2022-06-14,16.1,12.4,6.17,1.10,5.3
2022-06-15,17.0,10.0,11.60,0.00,6.9
2022-06-16,19.8,9.5,15.45,0.00,6.9
2022-06-17,22.7,9.3,15.51,0.00,10.4
2022-06-18,21.1,10.9,7.06,2.00,19.4
2022-06-19,16.4,13.7,4.13,4.40,7.7
2022-06-20,20.7,12.2,11.91,0.30,12.6
2022-06-21,22.2,12.6,14.97,0.00,8.7
2022-06-22,24.3,11.5,15.42,0.00,10.9
2022-06-23,25.0,11.7,15.43,0.00,8.7
2022-06-24,24.4,11.2,15.61,0.00,8.8
2022-06-25,20.2,10.9,13.81,0.10,16.3
2022-06-26,16.1,13.1,5.85,5.70,7.9
2022-06-27,16.5,11.5,10.09,0.10,8.4
2022-06-28,19.8,9.0,15.40,0.00,9.1
2022-06-29,23.3,9.7,15.34,0.00,11.6
2022-06-30,17.6,13.4,7.50,0.50,8.2
2022-07-01,19.6,11.0,12.75,0.00,8.8
2022-07-02,22.3,11.2,15.29,0.00,16.3
2022-07-03,24.3,10.9,15.63,0.00,9.4
2022-07-04,23.3,11.9,15.81,0.00,9.7
2022-07-05,24.1,10.7,15.89,0.00,13.3
2022-07-06,23.8,10.5,15.87,0.00,9.5
2022-07-07,24.0,10.1,16.02,0.00,13.1
2022-07-08,24.0,10.6,15.83,0.00,9.5
2022-07-09,21.0,11.9,15.33,0.00,9.4
2022-07-10,22.7,11.9,14.86,0.00,13.4
2022-07-11,23.9,11.3,15.92,0.00,19.5
2022-07-12,25.7,12.1,16.01,0.00,14.8
2022-07-13,18.8,15.3,8.69,2.10,10.8
2022-07-14,22.1,14.9,11.69,0.40,9.0
2022-07-15,24.2,12.4,14.86,0.00,18.4
2022-07-16,26.0,12.8,15.21,0.00,13.9
2022-07-17,28.0,12.9,15.82,0.20,13.1
2022-07-18,20.7,15.9,8.09,1.40,8.0
2022-07-19,22.9,14.5,14.32,0.00,8.2
2022-07-20,19.7,14.8,10.03,1.40,9.4
2022-07-21,21.4,14.4,12.91,0.00,10.2
2022-07-22,23.6,12.2,16.05,0.00,7.8
2022-07-23,24.5,13.1,16.70,0.00,7.6
2022-07-24,23.8,12.8,16.69,0.00,7.6
2022-07-25,23.3,12.3,16.77,0.00,6.9
2022-07-26,21.9,12.2,15.79,0.00,10.7
2022-07-27,22.5,12.6,16.62,0.00,8.8
2022-07-28,25.3,11.5,17.19,0.00,13.9
2022-07-29,26.9,13.0,15.58,7.20,22.1
2022-07-30,16.8,11.9,7.98,1.30,11.8
2022-07-31,19.4,10.4,13.55,0.00,8.9
2022-08-01,22.9,11.8,16.65,0.00,10.5
2022-08-02,22.5,13.6,16.19,0.00,10.1
2022-08-03,21.3,13.7,16.66,0.00,10.4
2022-08-04,25.9,13.3,16.61,0.00,9.8
2022-08-05,28.1,13.6,17.18,0.50,24.0
2022-08-06,17.6,15.1,6.33,0.50,8.6
2022-08-07,23.2,14.3,15.24,1.10,13.5
2022-08-08,21.0,15.4,7.21,1.60,7.6
2022-08-09,19.4,15.5,6.11,3.60,9.2
2022-08-10,21.5,14.0,7.77,18.20,11.0
2022-08-11,15.4,12.8,10.36,2.10,22.4
2022-08-12,16.5,12.4,10.38,2.70,7.9
2022-08-13,19.9,10.1,17.25,0.00,10.5
2022-08-14,21.6,10.3,19.40,0.00,9.0
2022-08-15,23.0,10.0,19.80,0.00,17.1
2022-08-16,26.8,11.3,19.58,0.00,15.3
2022-08-17,23.7,14.1,17.70,0.00,9.9
2022-08-18,26.5,13.3,19.66,0.00,21.4
2022-08-19,17.5,12.0,4.38,7.50,18.6
2022-08-20,14.7,11.7,6.08,1.10,8.9
2022-08-21,15.1,9.4,11.52,0.30,10.4
2022-08-22,17.3,9.3,14.61,0.00,13.1
2022-08-23,18.4,10.4,15.29,0.00,13.0
2022-08-24,18.2,12.0,9.57,1.20,11.3
2022-08-25,22.0,12.2,17.49,0.10,10.8
2022-08-26,23.8,13.4,18.08,0.00,11.2
2022-08-27,25.0,14.4,18.00,0.00,11.6
2022-08-28,28.0,13.6,20.55,0.20,17.1
2022-08-29,16.5,12.2,4.41,8.60,16.9
2022-08-30,15.2,10.8,11.04,1.20,12.2
2022-08-31,17.1,8.8,18.76,0.00,12.6
2022-09-01,20.9,8.6,22.00,0.00,13.4
2022-09-02,24.7,9.2,22.56,0.00,18.0
2022-09-03,23.3,11.5,21.08,0.90,16.9
2022-09-04,15.2,12.5,6.10,4.50,10.4
2022-09-05,17.3,11.2,10.99,0.10,9.2
2022-09-06,19.3,12.8,13.95,0.00,11.7
2022-09-07,22.1,10.5,21.34,0.00,12.9
2022-09-08,27.9,11.5,21.95,0.00,14.5
2022-09-09,30.4,14.0,22.51,0.00,13.0
2022-09-10,32.4,14.9,21.77,1.20,22.0
2022-09-11,16.6,13.7,5.62,5.10,9.0
2022-09-12,18.2,13.2,8.89,0.00,10.8
2022-09-13,26.5,13.2,21.47,0.00,11.2
2022-09-14,19.9,15.8,10.04,0.50,12.2
2022-09-15,16.2,14.6,3.12,12.70,7.4
2022-09-16,14.6,12.6,2.05,20.60,8.2
2022-09-17,17.0,11.7,15.88,1.00,13.7
2022-09-18,17.4,11.1,15.76,0.30,8.2
2022-09-19,20.3,9.7,24.02,0.00,13.2
2022-09-20,23.5,12.7,17.45,0.20,10.1
2022-09-21,20.5,15.5,12.29,3.50,11.2
2022-09-22,23.8,15.1,18.10,12.50,11.9
2022-09-23,17.6,13.1,11.12,1.30,17.2
2022-09-24,17.9,10.8,23.10,0.00,11.7
2022-09-25,20.8,10.9,22.77,0.00,15.6
2022-09-26,22.7,12.8,17.95,4.00,10.1
2022-09-27,21.9,15.1,11.55,2.30,8.3
2022-09-28,16.6,15.0,3.64,19.20,7.1
2022-09-29,16.0,14.3,3.45,19.90,9.5
2022-09-30,17.1,13.5,6.78,1.30,9.0
2022-10-01,20.6,13.2,11.53,2.50,8.0
2022-10-02,18.8,14.9,10.91,1.30,8.4
2022-10-03,18.0,14.9,5.77,7.60,8.5
2022-10-04,17.8,14.7,6.75,4.60,9.0
2022-10-05,17.9,14.8,7.01,1.60,9.7
2022-10-06,23.4,14.1,15.04,0.00,15.5
2022-10-07,25.7,16.4,10.06,0.80,15.9
2022-10-08,20.6,15.8,14.74,2.00,13.7
2022-10-09,26.7,15.1,14.90,9.10,8.6
2022-10-10,22.8,16.0,18.27,1.40,11.8
2022-10-11,27.9,17.1,23.10,0.00,12.7
2022-10-12,25.7,17.2,25.21,0.30,13.7
2022-10-13,27.2,17.2,24.81,0.00,7.9
2022-10-14,25.0,17.2,22.03,0.70,16.2
2022-10-15,23.1,16.2,20.87,0.30,14.9
2022-10-16,23.1,14.3,21.43,0.00,11.0
2022-10-17,25.9,15.3,24.97,0.00,10.9
2022-10-18,22.1,16.6,14.83,7.10,10.0
2022-10-19,24.2,16.9,12.49,0.40,7.8
2022-10-20,27.5,16.3,24.48,0.00,16.9
2022-10-21,27.9,17.4,19.63,6.20,17.6
2022-10-22,23.8,17.5,19.90,5.30,14.0
2022-10-23,21.1,15.9,17.90,0.40,14.3
2022-10-24,23.2,16.3,18.26,4.00,12.5
2022-10-25,20.3,15.6,17.68,27.60,13.6
2022-10-26,22.5,14.8,19.92,0.00,14.0
2022-10-27,29.2,15.8,28.04,0.00,19.1
2022-10-28,25.8,18.2,21.42,16.80,7.3
2022-10-29,28.2,17.4,25.79,0.60,7.0
2022-10-30,29.1,19.3,20.67,0.50,17.0
2022-10-31,29.8,20.1,24.96,13.10,11.5
2022-11-01,19.7,15.9,4.53,17.10,16.5
2022-11-02,15.7,13.7,3.09,12.90,14.2
2022-11-03,15.1,13.1,5.84,3.90,10.1
2022-11-04,16.8,11.7,15.53,1.70,10.6
2022-11-05,18.0,10.8,21.93,1.20,11.4
2022-11-06,18.9,13.7,18.44,0.10,11.3
2022-11-07,17.4,13.8,10.12,4.00,10.0
2022-11-08,18.3,13.6,10.49,3.90,7.7
2022-11-09,23.5,14.8,20.20,8.50,15.3
2022-11-10,22.8,16.3,20.94,1.00,10.5
2022-11-11,23.7,17.0,18.03,3.50,11.8
2022-11-12,23.6,17.1,19.52,10.50,9.7
2022-11-13,24.1,16.0,23.84,0.00,11.3
2022-11-14,29.9,17.9,25.98,2.20,10.0
2022-11-15,27.4,18.9,16.65,9.60,10.8
2022-11-16,21.3,16.3,20.06,2.20,13.7
2022-11-17,22.3,15.1,29.24,0.00,12.6
2022-11-18,20.6,15.1,24.16,0.00,14.6
2022-11-19,21.8,12.7,28.65,0.00,15.3
2022-11-20,24.4,13.7,30.43,0.00,12.5
2022-11-21,25.6,15.7,28.27,0.00,15.5
2022-11-22,26.5,16.7,25.12,0.00,15.3
2022-11-23,27.5,18.2,19.57,0.60,14.4
2022-11-24,23.1,17.3,14.71,22.30,7.3
2022-11-25,21.4,15.8,20.66,3.10,14.5
2022-11-26,22.0,15.8,18.19,0.70,14.7
2022-11-27,22.3,17.1,15.83,0.30,10.7
2022-11-28,22.2,17.7,18.22,4.70,7.5
2022-11-29,24.5,16.7,19.85,2.10,13.7
2022-11-30,23.8,17.7,20.57,5.70,14.1
2022-12-01,26.4,18.3,23.99,4.20,13.6
2022-12-02,26.0,19.1,19.79,2.80,15.7
2022-12-03,24.3,19.4,16.27,0.10,15.8
2022-12-04,25.0,18.4,14.59,0.00,16.4
2022-12-05,25.6,19.2,14.42,0.10,18.5
2022-12-06,22.0,19.0,7.92,32.90,12.6
2022-12-07,23.4,18.2,18.26,20.60,7.7
2022-12-08,21.5,17.0,21.96,1.60,9.4
2022-12-09,26.2,16.2,31.18,0.00,12.3
2022-12-10,27.0,16.2,28.06,0.20,13.2
2022-12-11,27.8,18.3,27.24,1.70,9.7
2022-12-12,28.2,18.9,19.90,1.30,8.9
2022-12-13,25.3,17.9,8.79,14.20,18.8
2022-12-14,21.0,15.5,23.66,1.10,12.1
2022-12-15,22.6,14.5,26.40,0.00,13.4
2022-12-16,26.7,15.6,27.14,5.10,13.3
2022-12-17,21.6,17.2,16.25,5.40,14.6
2022-12-18,21.6,17.0,17.86,3.30,12.0
2022-12-19,21.1,17.1,9.85,3.60,11.5
2022-12-20,17.6,16.8,2.60,24.10,9.6
2022-12-21,19.0,16.4,7.71,17.30,12.4
2022-12-22,20.0,15.8,12.95,7.70,13.2
2022-12-23,20.6,15.1,18.01,0.60,14.3
2022-12-24,21.7,15.9,18.99,0.40,15.8
2022-12-25,23.6,16.2,21.06,0.60,11.2
2022-12-26,23.9,18.1,12.83,6.30,13.3
2022-12-27,24.2,18.3,12.96,13.00,13.0
2022-12-28,25.0,18.7,9.87,3.30,11.4
2022-12-29,22.9,18.6,11.52,20.50,8.8
2022-12-30,21.3,17.3,10.68,20.60,6.6
2022-12-31,22.8,17.2,17.32,7.50,10.6
2023-01-01,24.9,17.6,NaN,NaN,7.4
2023-01-02,NaN,NaN,NaN,NaN,NaN
2023-01-03,NaN,NaN,NaN,NaN,NaN
2023-01-04,NaN,NaN,NaN,NaN,NaN
2023-01-05,NaN,NaN,NaN,NaN,NaN
2023-01-06,NaN,NaN,NaN,NaN,NaN
2023-01-07,NaN,NaN,NaN,NaN,NaN
2023-01-08,NaN,NaN,NaN,NaN,NaN
